journal,publisher_family,year,publication_date,title,authors,volume,issue,doi,article_url,article_type,source_container_title,openalex_id
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Spatiotemporal Context-Aware Prompting With Low-Rank Dynamic Routing for Exemplar-Free Video Class-Incremental Learning,Kunlun Wu; Bo Peng; Donghai Zhai,PP,,10.1109/tnnls.2026.3698473,https://doi.org/10.1109/tnnls.2026.3698473,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7164023512
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Spectral Manifold Variational Network for Hyperspectral Superresolution With Spectral Variability,Fei Ye; Peng Zheng; Yang Xu; Tianming Zhan; Peixian Zhuang; Chao Xu; Zhihui Wei; Jun Li; Antonio Plaza; Zebin Wu,PP,,10.1109/tnnls.2026.3729658,https://doi.org/10.1109/tnnls.2026.3729658,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7212234931
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Spectral–Spatial–Temporal Kolmogorov–Arnold Network for Hyperspectral Change Detection,Puhong Duan; Wenxuan Wang; Xudong Kang; Shutao Li,PP,,10.1109/tnnls.2026.3680585,https://doi.org/10.1109/tnnls.2026.3680585,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7154963381
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Spike-EIFNet: Lightweight Spike-Driven Event–Image Fusion Network for Accurate and Efficient Semantic Segmentation,Siyu Chen; Qie Liu; Xianlei Long; Yuanke Li; Zhen-Liang Ni; Qingyi Gu; Songtao Guo,PP,,10.1109/tnnls.2026.3715568,https://doi.org/10.1109/tnnls.2026.3715568,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7171733262
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Stability of Time-Varying Impulsive Systems With State-Dependent Delay and Its Application in Complex Networks,Weilian Liu; Xiaodi Li,PP,,10.1109/tnnls.2026.3700111,https://doi.org/10.1109/tnnls.2026.3700111,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7165643463
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Stable and Accurate Robot Trajectory Tracking Using Variable-Stiffness Euclideanizing Flow,Tianming Zhang; Yanmin Zhou; Pengpeng Zhang; Zhipeng Wang; Bin He,PP,,10.1109/tnnls.2026.3715414,https://doi.org/10.1109/tnnls.2026.3715414,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7171988640
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Structure-Guided Domain-Adaptive Network for Few-Shot SAR Ship Detection,Kang Ni; Weihang Zhou,PP,,10.1109/tnnls.2026.3699093,https://doi.org/10.1109/tnnls.2026.3699093,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7163883250
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Supervised Feature Selection via Collective First-Order Neural Dynamics,Bolin Liao; Yufei Wang; Shuai Li; Long Mei Jin,PP,,10.1109/tnnls.2026.3724444,https://doi.org/10.1109/tnnls.2026.3724444,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7204239887
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Systematic Abductive Reasoning via Diverse Relation Representations in Vector-Symbolic Architecture,Zhong-Hua Sun; Ru‐Yuan Zhang; Zonglei Zhen; Da‐Hui Wang; Yongjie Li; Xiaohong Wan; Hongzhi You,PP,,10.1109/tnnls.2026.3684958,https://doi.org/10.1109/tnnls.2026.3684958,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W4406745266
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,TAF-Net: Temporal-Adaptive Fusion Framework for Semisupervised Segmentation of Intracranial Arteries in DSA Sequences,Yuanjing Wang; Yuhan Xie; Shuyu Chang; Haiping Huang; Minghui Yang,PP,,10.1109/tnnls.2026.3718595,https://doi.org/10.1109/tnnls.2026.3718595,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7172513489
