journal,publisher_family,year,publication_date,title,authors,volume,issue,doi,article_url,article_type,source_container_title,openalex_id
Transactions on Machine Learning Research (TMLR),Independent,2025,2025-08-11,Random Erasing vs. Model Inversion: A Promising Defense or a False Hope?,Van-Toan Tran; Bao Ngoc Nguyen; Thai Son Mai; Hans Vandierendonck; Ira Assent; Alex C. Kot; Ngai-Man Cheung,,,10.5281/zenodo.18787735,https://doi.org/10.5281/zenodo.18787735,article,Transactions on machine learning research,https://openalex.org/W7131655934
Transactions on Machine Learning Research (TMLR),Independent,2025,2025-08-11,Random Erasing vs. Model Inversion: A Promising Defense or a False Hope?,Van-Toan Tran; Bao Ngoc Nguyen; Thai Son Mai; Hans Vandierendonck; Ira Assent; Alex C. Kot; Ngai-Man Cheung,,,10.5281/zenodo.18787734,https://doi.org/10.5281/zenodo.18787734,article,Transactions on machine learning research,https://openalex.org/W7131664793
Transactions on Machine Learning Research (TMLR),Independent,2026,2026-08-08,EFFEKT: Efficient Federated Knowledge Transfer to Foundation Models,Matteo Caligiuri; Francesco Barbato; Pietro Zanuttigh; Francesco Restuccia,,,10.48550/arxiv.2608.08138,https://doi.org/10.5281/zenodo.22081907,preprint,Transactions on machine learning research,https://openalex.org/W7202177612
